name,task,input,loop-number,count,time
proposed,light,92,93,1,1086
proposed,light,92,93,2,1093
proposed,light,92,93,3,1402
proposed,light,92,93,4,1007
proposed,light,92,93,5,5769
proposed,light,92,93,6,3836
proposed,light,92,93,7,1245
proposed,light,92,93,8,973
proposed,light,92,93,9,1746
proposed,light,92,93,10,2300
proposed,light,92,94,1,1346
proposed,light,92,94,2,2381
proposed,light,92,94,3,2471
proposed,light,92,94,4,2584
proposed,light,92,94,5,2931
proposed,light,92,94,6,3021
proposed,light,92,94,7,2889
proposed,light,92,94,8,1121
proposed,light,92,94,9,5349
proposed,light,92,94,10,2949
proposed,light,92,95,1,1430
proposed,light,92,95,2,5632
proposed,light,92,95,3,5706
proposed,light,92,95,4,5742
proposed,light,92,95,5,6047
proposed,light,92,95,6,4799
proposed,light,92,95,7,3022
proposed,light,92,95,8,2409
proposed,light,92,95,9,3327
proposed,light,92,95,10,5811
proposed,light,92,96,1,1373
proposed,light,92,96,2,1079
proposed,light,92,96,3,532
proposed,light,92,96,4,1144
proposed,light,92,96,5,4837
proposed,light,92,96,6,3038
proposed,light,92,96,7,1572
proposed,light,92,96,8,970
proposed,light,92,96,9,1731
proposed,light,92,96,10,7580
proposed,light,92,97,1,1429
proposed,light,92,97,2,2629
proposed,light,92,97,3,2418
proposed,light,92,97,4,2197
proposed,light,92,97,5,2479
proposed,light,92,97,6,1606
proposed,light,92,97,7,2454
proposed,light,92,97,8,2187
proposed,light,92,97,9,2878
proposed,light,92,97,10,1434
proposed,light,92,98,1,968
proposed,light,92,98,2,1231
proposed,light,92,98,3,1316
proposed,light,92,98,4,2136
proposed,light,92,98,5,2182
proposed,light,92,98,6,2032
proposed,light,92,98,7,1378
proposed,light,92,98,8,2685
proposed,light,92,98,9,978
proposed,light,92,98,10,2350
proposed,light,92,99,1,814
proposed,light,92,99,2,1023
proposed,light,92,99,3,2874
proposed,light,92,99,4,6681
proposed,light,92,99,5,2272
proposed,light,92,99,6,1908
proposed,light,92,99,7,2081
proposed,light,92,99,8,2908
proposed,light,92,99,9,6077
proposed,light,92,99,10,2424
proposed,light,92,100,1,1270
proposed,light,92,100,2,1674
proposed,light,92,100,3,1022
proposed,light,92,100,4,1243
proposed,light,92,100,5,7618
proposed,light,92,100,6,2652
proposed,light,92,100,7,2303
proposed,light,92,100,8,1650
proposed,light,92,100,9,2235
proposed,light,92,100,10,1786
